"","logFC","logCPM","F","PValue","FDR"
"ENSG00000157216",0.0634031448982019,5.72505134854876,0.459786984288573,0.503412939056691,0.899153753943369
"ENSG00000141376",-0.0585558132411621,4.70267939341076,0.459735986190903,0.503415485208746,0.899153753943369
"ENSG00000167112",-0.10104057183723,5.35154667801562,0.459732130249969,0.503438401939444,0.899153753943369
"ENSG00000085832",-0.0505036337983645,6.15631917820903,0.459356413777535,0.50360783618943,0.899153753943369
"ENSG00000283284",-0.376030582764243,-0.121970299851665,0.459766169712622,0.503673173483862,0.899153753943369
"ENSG00000126458",0.104620353622266,4.88284246440793,0.45916299261176,0.50369128547575,0.899153753943369
"ENSG00000282254",-0.110494347589646,0.953170823426885,0.457841224823367,0.503710427670639,0.899153753943369
"ENSG00000125170",-0.125507988191455,5.83583189495507,0.459121830615074,0.50371894422234,0.899153753943369
"ENSG00000187024",-0.132165043056997,3.15732011609414,0.458143635688519,0.503798777948217,0.899153753943369
"ENSG00000228038",0.416779765609887,1.89466280050091,0.457202036409267,0.503809166223898,0.899153753943369
"ENSG00000176454",-0.129908883124205,4.05176716554001,0.458684870750304,0.50381722079015,0.899153753943369
"ENSG00000172115",0.112934915851421,7.29078638046713,0.458811415850294,0.503851320952773,0.899153753943369
"ENSG00000168269",0.201382199774625,4.789865952535,0.458682139351827,0.503911093234979,0.899175569368436
"ENSG00000106591",0.0692265455888827,5.5295985641178,0.458383651203259,0.504060407267509,0.899290972269093
"ENSG00000165115",0.105140451101952,3.84617960070556,0.458067305654088,0.504071172836703,0.899290972269093
"ENSG00000166405",0.0742668291381062,4.63451090847487,0.458208990228058,0.504118428270565,0.899290972269093
"ENSG00000174485",-0.0796167340433569,5.02637135541625,0.457645410990909,0.504394970780571,0.899631199518902
"ENSG00000157212",-0.0663742822955308,4.28017157207048,0.457501251327057,0.504404294246677,0.899631199518902
"ENSG00000166734",0.0459467631760325,6.65726851603524,0.457349994969076,0.50452908488243,0.899673054440668
"ENSG00000225526",-0.134065018420283,0.257904760678312,0.457023501025816,0.504618117490309,0.899673054440668
"ENSG00000080823",-0.0920892610109765,4.38212077904515,0.456957440970646,0.504669369311312,0.899673054440668
"ENSG00000113575",-0.0541673878719374,6.76036476541021,0.456913680080736,0.504730245779148,0.899673054440668
"ENSG00000278704",-0.226225722834147,0.414954277027633,0.456397741861672,0.504807457401266,0.899673054440668
"ENSG00000180071",-0.106935694221246,3.30411768207262,0.456060237650649,0.504829759013722,0.899673054440668
"ENSG00000177556",-0.153005414035348,5.34517536500629,0.456653381732805,0.504858946453395,0.899673054440668
"ENSG00000161671",0.0583390174962675,7.18120447872665,0.456609819020148,0.504868565547042,0.899673054440668
"ENSG00000075188",-0.0892664935659997,3.42995841734122,0.456019919521573,0.50489389951012,0.899673054440668
"ENSG00000170365",-0.0699192303764067,4.5894497189604,0.456496249275453,0.504903502024156,0.899673054440668
"ENSG00000213380",0.0629836786129584,5.09560770242285,0.456361617862454,0.504991249765877,0.899686547774488
"ENSG00000214941",-0.0872747375265524,4.4236372327777,0.456235928652631,0.505006224135486,0.899686547774488
"ENSG00000133818",-0.105368817086809,5.16746163668106,0.456076955979269,0.505123347516085,0.899716856452286
"ENSG00000197706",-0.121289801480029,2.09751073871584,0.454280925675847,0.505181758131213,0.899716856452286
"ENSG00000275368",-0.097367349183629,1.27052047268804,0.454302362649973,0.505200711689275,0.899716856452286
"ENSG00000221838",-0.0698863608320668,3.92137357554412,0.455616971418855,0.505213542312243,0.899716856452286
"ENSG00000105516",0.12363998841149,4.28226567243385,0.455502456918439,0.505338251620446,0.899803567603269
"ENSG00000177932",0.0854320076274099,3.35361029143739,0.454991491595803,0.505357394718118,0.899803567603269
"ENSG00000077092",0.173563547222932,4.44324540023383,0.455125231581045,0.505532417206958,0.899871241057456
"ENSG00000132024",-0.0828816806398493,4.41699358732004,0.454871680685899,0.505638294530884,0.899871241057456
"ENSG00000105186",0.0635877747183464,4.80713072182363,0.454715628153734,0.505744269626006,0.899871241057456
"ENSG00000135040",0.0493205130790363,4.94843423589531,0.454716191409462,0.505749714255039,0.899871241057456
"ENSG00000068796",-0.109066735298079,4.73593424097137,0.454640686621765,0.505773254531461,0.899871241057456
"ENSG00000283706",0.231040488076774,0.0228350662182163,0.454739403863897,0.505800523803155,0.899871241057456
"ENSG00000148926",-0.254047895594668,4.35413549208978,0.454258695916239,0.505909660980111,0.899871241057456
"ENSG00000070814",0.067288109794731,4.90576188747524,0.454343732565829,0.505921384840151,0.899871241057456
"ENSG00000187741",-0.209811654655481,2.33471202259902,0.45281533905979,0.505923474635521,0.899871241057456
"ENSG00000068438",0.0643338318781267,4.19122407035793,0.454196070508662,0.505929493807483,0.899871241057456
"ENSG00000056487",-0.215180548840319,1.87846251287312,0.45257903164293,0.505936499416296,0.899871241057456
"ENSG00000032389",-0.0806290660188702,4.24131988412239,0.453712385569881,0.506154887559729,0.899871241057456
"ENSG00000008256",0.0999259301430634,5.21287555022171,0.453852218179088,0.506157064006473,0.899871241057456
"ENSG00000242866",-0.162437145146938,0.294400395523901,0.453671069680324,0.506162150708798,0.899871241057456
"ENSG00000155846",0.149494871026833,3.45489719549757,0.453310644607788,0.506181011697044,0.899871241057456
"ENSG00000150656",-0.25307014043315,2.72726895812445,0.452550702260899,0.506202331490032,0.899871241057456
"ENSG00000225101",0.306786424029292,-1.09175182728772,0.454466495866881,0.506211509264411,0.899871241057456
"ENSG00000269825",-0.131648567433855,2.90534492872243,0.45253822506978,0.506288608397086,0.899871241057456
"ENSG00000170099",-0.269184885834108,4.92580360636873,0.45340484503601,0.506355017521799,0.899871241057456
"ENSG00000162543",-0.105355196671065,3.05853475616733,0.452419633369441,0.506414401511469,0.899871241057456
"ENSG00000141101",-0.0484473360057487,4.62267631717361,0.453145774377671,0.50646091143012,0.899871241057456
"ENSG00000163513",-0.0699037035171149,7.73351701866038,0.453163046908529,0.506466308114185,0.899871241057456
"ENSG00000008018",-0.0688942729704382,6.27197353288459,0.45305488004639,0.506524124958838,0.899871241057456
"ENSG00000138592",0.0432249933998145,6.20564034205306,0.452862147421386,0.506614132059635,0.899871241057456
"ENSG00000138835",0.127542899350479,5.58418864229175,0.452764465600192,0.506664280024008,0.899871241057456
"ENSG00000164323",-0.0508860325900957,5.49808103456594,0.452671713347019,0.50670765620609,0.899871241057456
"ENSG00000161204",0.0602729147367444,5.82588775351294,0.45262588197765,0.506727447495785,0.899871241057456
"ENSG00000133030",-0.0854190635044764,7.8361992261306,0.4526009553316,0.506727769341698,0.899871241057456
"ENSG00000164309",-0.158992548120075,5.50225341476781,0.452046143070552,0.506999024742895,0.900244044771254
"ENSG00000099330",-0.139176449142675,4.7221532892821,0.451857891661092,0.507064686353012,0.900244044771254
"ENSG00000102383",-0.110412353070319,2.53109352244944,0.450509157728405,0.507080512130686,0.900244044771254
"ENSG00000243646",0.111176901004931,4.26065268051461,0.451598665262555,0.507148399562935,0.900280051078069
"ENSG00000235692",-0.0893983930596634,2.25481241291218,0.449431395368686,0.50749609789578,0.900561412965953
"ENSG00000009307",-0.0467058794134361,8.71789305122964,0.450881658137673,0.507528757340489,0.900561412965953
"ENSG00000143995",0.12253133291534,4.4691726149187,0.450802609961702,0.507544949814594,0.900561412965953
"ENSG00000124562",-0.0694463634610742,4.97770102910599,0.450563009272528,0.507683510730629,0.900561412965953
"ENSG00000149781",-0.259419062445238,3.80669901859726,0.450202316661334,0.507694730506195,0.900561412965953
"ENSG00000285816",0.244121264052227,0.550272531506675,0.449642439083655,0.50773885840822,0.900561412965953
"ENSG00000196542",0.46907644116462,0.172394837047402,0.449917552501655,0.507867637046031,0.900561412965953
"ENSG00000130856",-0.100570476288158,4.22210035811672,0.449956889836757,0.507904232946128,0.900561412965953
"ENSG00000170142",-0.071646028622138,5.42632136425757,0.450103772606968,0.507905565742863,0.900561412965953
"ENSG00000169499",-0.0888552942347953,5.76606639671312,0.45003151210063,0.507938652586437,0.900561412965953
"ENSG00000133884",0.0528116107847541,5.16204698627426,0.449984574349774,0.507959087674234,0.900561412965953
"ENSG00000106789",0.228760527070362,2.40006924567517,0.448511851967932,0.508007377895762,0.900561412965953
"ENSG00000151150",0.124714433419106,7.66586241494803,0.449803609415274,0.508033519405463,0.900561412965953
"ENSG00000131015",-0.205685270790858,-0.69201840266759,0.450754314680157,0.508075192723732,0.900561412965953
"ENSG00000146109",-0.0584148202532819,3.75267935722931,0.449376113665191,0.508079567724365,0.900561412965953
"ENSG00000224877",-0.113185062775059,3.92434137460885,0.449439231123476,0.508086081868472,0.900561412965953
"ENSG00000015171",-0.0589887606164748,6.82214414412919,0.449544622479946,0.508157836182438,0.900561412965953
"ENSG00000152784",-0.257785058007831,1.35306660085969,0.447928163277299,0.508164075816175,0.900561412965953
"ENSG00000254685",-0.0570360358003914,4.68019273532849,0.449304028195456,0.508257328423648,0.900642273034071
"ENSG00000181585",-0.173358822523817,0.57028259901261,0.448487141265125,0.508358429538404,0.900737024360606
"ENSG00000151876",-0.07626193218252,2.91720515238564,0.447214983851856,0.508793065476196,0.901422677648524
"ENSG00000274024",0.190527322240463,-0.761429852697174,0.448970475188754,0.50888027469223,0.901423745280343
"ENSG00000186312",0.105740972506093,3.07972549073576,0.447028445047395,0.508978141221918,0.901423745280343
"ENSG00000101276",-0.127255203275694,3.53492474197711,0.447252452328215,0.509015280578272,0.901423745280343
"ENSG00000206340",0.37996061641607,6.50970595490476,0.447545487948377,0.509096583821499,0.901423745280343
"ENSG00000144749",-0.0693406949194611,4.74279104682639,0.447300504882795,0.509200040642978,0.901423745280343
"ENSG00000153214",0.103334988247846,4.61901471011136,0.447286025669922,0.509202421621456,0.901423745280343
"ENSG00000070159",0.0721119642845872,6.82963051506222,0.447267387921973,0.509225245034645,0.901423745280343
"ENSG00000253144",0.244356138722803,-0.867162177180713,0.448178204977025,0.509240416384581,0.901423745280343
"ENSG00000143344",-0.151459703174308,6.18871717889505,0.447222576341739,0.509251799255159,0.901423745280343
"ENSG00000100380",-0.11188382844011,8.45655449764957,0.447067398531057,0.509315483077466,0.901423745280343
"ENSG00000131165",0.0844718392277402,6.26054090490375,0.446907553772961,0.509398542045106,0.901423745280343
"ENSG00000206355",0.620113660046737,0.395303958218204,0.446180465797698,0.509442526650083,0.901423745280343
"ENSG00000104856",-0.232743978055474,3.03173079626087,0.44586044617817,0.509459489993683,0.901423745280343
"ENSG00000196754",0.246750529454572,4.57723859459215,0.446679477318678,0.509480485271274,0.901423745280343
"ENSG00000163093",-0.0575642533185239,4.03371527473289,0.446455165356694,0.509513212969118,0.901423745280343
"ENSG00000179133",-0.203937189229944,2.4778549620581,0.445180224894666,0.509556530087457,0.901423745280343
"ENSG00000213185",-0.15307433741369,2.00620331421628,0.444579714515938,0.509712550302843,0.901423745280343
"ENSG00000214796",-0.316594429732677,3.48447479274508,0.445638114621344,0.509732572591572,0.901423745280343
"ENSG00000118263",0.0866816931602796,5.28937940862154,0.446154564020259,0.509757271752187,0.901423745280343
"ENSG00000211964",-0.549550263168085,2.33961710013277,0.444501020498431,0.50979466743024,0.901423745280343
"ENSG00000282627",-0.549550263168085,2.33961710013277,0.444501020498431,0.50979466743024,0.901423745280343
"ENSG00000112559",-0.292424387447798,0.861785726633361,0.444751152102356,0.509922764751448,0.901481959398081
"ENSG00000163214",0.0854455335494228,4.56652005185334,0.44574521108397,0.50992292949507,0.901481959398081
"ENSG00000266777",-0.143269453671328,1.52481142395199,0.443985526891437,0.509982640322353,0.901503244637878
"ENSG00000135002",0.0695343247903425,5.30495803768197,0.445432975567728,0.510097089421845,0.901546787514399
"ENSG00000011347",0.388899103729146,4.61925605533789,0.44499726258196,0.510285239200423,0.901546787514399
"ENSG00000272899",-0.181255214816404,3.03533682921518,0.444080293499307,0.51032608460255,0.901546787514399
"ENSG00000117602",-0.151109020274372,3.79865937974352,0.444526536360702,0.510363257206294,0.901546787514399
"ENSG00000099984",0.402862775493823,0.284245512183217,0.444313617911114,0.510444637752106,0.901546787514399
"ENSG00000262587",-0.163448458405811,0.257996810977836,0.444435722574855,0.510512089959197,0.901546787514399
"ENSG00000108587",0.0534642309057949,5.85753671997472,0.444500952233894,0.510535488685632,0.901546787514399
"ENSG00000166803",0.135389554042511,1.03089376330421,0.442875704053575,0.510639596213236,0.901546787514399
"ENSG00000283228",-0.175103819771384,2.59495004870891,0.442861413334178,0.510695807831338,0.901546787514399
"ENSG00000203624",-0.216513248991177,-0.930602309380198,0.445052624594685,0.510722369765837,0.901546787514399
"ENSG00000223775",-0.216513248991177,-0.930602309380198,0.445052624594685,0.510722369765837,0.901546787514399
"ENSG00000226111",-0.216513248991177,-0.930602309380198,0.445052624594685,0.510722369765837,0.901546787514399
"ENSG00000227420",-0.216513248991177,-0.930602309380198,0.445052624594685,0.510722369765837,0.901546787514399
"ENSG00000229861",-0.216513248991177,-0.930602309380198,0.445052624594685,0.510722369765837,0.901546787514399
"ENSG00000233813",-0.216513248991177,-0.930602309380198,0.445052624594685,0.510722369765837,0.901546787514399
"ENSG00000163885",0.249361535378267,-0.870820401909562,0.44483698364793,0.510804888811434,0.901608293103699
"ENSG00000283515",0.201268726885254,0.934495008881321,0.442291387487432,0.510988205930131,0.901652475952575
"ENSG00000281500",0.202328812293453,5.28495902982866,0.443488148542891,0.511014863061312,0.901652475952575
"ENSG00000163467",0.257509196941635,-1.03793137594202,0.444205015448652,0.511034796594876,0.901652475952575
"ENSG00000274429",0.0945355713378031,4.89746230106577,0.443363014949581,0.51106531253615,0.901652475952575
"ENSG00000117523",-0.0747303151537521,7.20755434391575,0.443352636238765,0.511068314194683,0.901652475952575
"ENSG00000103852",-0.0516376459925234,4.17832230241698,0.442921413576192,0.511205717238223,0.901810757340674
"ENSG00000127585",-0.204743579188097,2.73244472103432,0.441642936783153,0.511340097076653,0.901963676505604
"ENSG00000169016",0.0571765218460299,3.8360285423337,0.44234487541021,0.511418398642943,0.902017658714484
"ENSG00000244476",-0.221579559210348,0.339463062779681,0.442153503917461,0.511532003836011,0.902058998579705
"ENSG00000288457",-0.237668626676998,0.645297948617003,0.441635296028873,0.511537237627241,0.902058998579705
"ENSG00000139344",-0.254635776348602,3.83617843531011,0.441915069988354,0.511605769896908,0.902095730957615
"ENSG00000117013",0.175316933224208,0.217311657031233,0.441714864856464,0.511759194173568,0.902282129499939
"ENSG00000072163",-0.0999237320060164,5.41298940685227,0.441701285766115,0.5118608430771,0.902344821857337
"ENSG00000101224",0.146092582285844,5.06443328629751,0.441631219326964,0.511890182903364,0.902344821857337
"ENSG00000138801",-0.0575493691657873,5.41843406678703,0.441256083556001,0.512072027774492,0.902551203353801
"ENSG00000067167",0.0711070089095777,7.59956699927544,0.441163993631823,0.512103576618496,0.902551203353801
"ENSG00000112624",-0.092376645285463,4.83853440551091,0.440957260914885,0.512200186753521,0.902551203353801
"ENSG00000108578",-0.0677494446459133,5.2303277093841,0.440947100663621,0.512217075177305,0.902551203353801
"ENSG00000170471",0.0540243485901415,6.37357278246316,0.440876796530032,0.512245892104931,0.902551203353801
"ENSG00000134955",-0.210391346213435,3.11452737336483,0.439717098107236,0.512395619028936,0.902631520380026
"ENSG00000180979",0.0588386989128129,4.06824017147545,0.440268896235209,0.5124534164882,0.902631520380026
"ENSG00000226491",-0.229280950291684,1.00724271214956,0.439160219554406,0.512481485066127,0.902631520380026
"ENSG00000172296",0.132329895871728,5.61865136670623,0.44031820909622,0.512517038118567,0.902631520380026
"ENSG00000142867",0.0955995839846491,3.80522622573962,0.439915536835856,0.512570598420435,0.902631520380026
"ENSG00000103274",0.0548035357653474,4.40080870037191,0.440020305299601,0.512615770519037,0.902631520380026
"ENSG00000154359",0.157688567098927,3.06826149542181,0.439328479752967,0.512625589809184,0.902631520380026
"ENSG00000288637",-0.143967226167808,0.541074978807266,0.43875913049631,0.51296819987463,0.902834431200679
"ENSG00000112130",0.0668523833500034,3.8504046665146,0.438943193931203,0.513041490762357,0.902834431200679
"ENSG00000198876",-0.0755098081640739,5.14889055763385,0.439167067933549,0.513061626381103,0.902834431200679
"ENSG00000149305",0.159710578851364,0.0683242116899857,0.439132320531326,0.513099943713835,0.902834431200679
"ENSG00000146701",-0.105551144796226,7.2135290272809,0.439025328627539,0.513121162620107,0.902834431200679
"ENSG00000198455",-0.0582524025617744,3.66570146327569,0.438649283863881,0.51312428155718,0.902834431200679
"ENSG00000102802",0.27045276771334,0.926904881039325,0.437668597931719,0.513147978818322,0.902834431200679
"ENSG00000107789",0.101699843725599,4.75551320116209,0.43895073197814,0.513152249443718,0.902834431200679
"ENSG00000153179",-0.151612510227251,3.85827232629916,0.438647359922044,0.513170498703194,0.902834431200679
"ENSG00000092421",0.123639020715099,5.00540543195403,0.438571362944334,0.513342974458417,0.903040194298779
"ENSG00000163125",-0.0589581086734166,5.95521384545328,0.438494091508023,0.513382958537686,0.903040194298779
"ENSG00000184226",-0.164223664727762,4.78060938767547,0.438274401259558,0.513473009535046,0.903072707900026
"ENSG00000122512",0.0746196084697956,5.1719347090391,0.438160546104194,0.513541795450901,0.903072707900026
"ENSG00000085511",-0.0601595066200366,4.91653919634486,0.43807111537385,0.513577270595519,0.903072707900026
"ENSG00000136522",0.084579210233011,4.56172533804136,0.4376934935093,0.513739032444278,0.903072707900026
"ENSG00000182117",0.0994884586337186,5.08421484852682,0.437610781082904,0.51380240886479,0.903072707900026
"ENSG00000234114",0.615103705609433,0.488270370047592,0.436760747367491,0.51384205307447,0.903072707900026
"ENSG00000003056",0.0598704210086939,6.64229764430215,0.437468243910562,0.513866172382388,0.903072707900026
"ENSG00000128309",-0.14861295807012,6.32060199099235,0.437429717770271,0.513887635610545,0.903072707900026
"ENSG00000231286",-0.682289124138322,3.12020621970631,0.436494301401359,0.513896748912431,0.903072707900026
"ENSG00000119328",0.050998563805166,4.15451274780349,0.437213338527405,0.513918585354918,0.903072707900026
"ENSG00000237575",-0.247460085046798,-1.04511156066194,0.438110045437154,0.51395711413191,0.903072707900026
"ENSG00000155957",0.072168054505449,6.36387158396277,0.437149618490737,0.514020331872344,0.903072707900026
"ENSG00000172031",-0.233450796029834,-0.71584905167316,0.438092999869911,0.514044644287983,0.903072707900026
"ENSG00000178896",0.100934219469479,3.47050601985527,0.436299950261647,0.514206368994754,0.903072707900026
"ENSG00000173898",-0.19364554866887,7.05845608272978,0.43670158631202,0.514230323776378,0.903072707900026
"ENSG00000177508",0.314426332945828,4.2537228221447,0.436595466512886,0.514239241190591,0.903072707900026
"ENSG00000226314",-0.138284182799551,0.78817806288183,0.435625869669335,0.514282580172855,0.903072707900026
"ENSG00000119616",-0.0464919228961906,4.56270127084793,0.436500297726686,0.514307158125812,0.903072707900026
"ENSG00000287276",-0.131230695132895,1.91679218146644,0.434843868388,0.514340769169183,0.903072707900026
"ENSG00000169213",-0.150153215497925,2.05469011960729,0.434847839552598,0.514356519316333,0.903072707900026
"ENSG00000148841",-0.111881900705976,4.20868491446438,0.436137932024829,0.514436242483496,0.90312883230648
"ENSG00000136243",0.0576111223034144,4.73042740713866,0.436156816750121,0.514484683118537,0.903130032716482
"ENSG00000075142",-0.0701416099446309,5.77641935152261,0.436074151535666,0.514539688464761,0.903142755574262
"ENSG00000173421",-0.218007714233205,-1.02338446114821,0.436777663692682,0.514613273720889,0.903188085321181
"ENSG00000137814",0.0495571071407363,3.77153521224614,0.435266611691141,0.514777757702241,0.903377169821878
"ENSG00000173610",0.602747743777131,0.943486076006484,0.434151051243607,0.514816549054539,0.903377169821878
"ENSG00000213523",0.0725715519913392,4.5606138086122,0.435006854814069,0.515022374019166,0.903391121173345
"ENSG00000187905",0.186400637761699,-0.308485806008432,0.435600646186463,0.515040949932638,0.903391121173345
"ENSG00000146540",-0.0997362147636205,5.45268977579303,0.434980085673634,0.515064381832527,0.903391121173345
"ENSG00000225840",-0.20884969766466,7.08113798059292,0.434954129956416,0.515066523785992,0.903391121173345
"ENSG00000138750",-0.0423311213670552,4.82283269308037,0.434914399661261,0.515082718266555,0.903391121173345
"ENSG00000143198",-0.0965099626570667,6.84153421140246,0.434863447234357,0.51511112366412,0.903391121173345
"ENSG00000092199",0.0539495529309489,8.22330442803394,0.434670404769509,0.51519997047964,0.903463152980385
"ENSG00000205358",-0.410630837232529,6.82930642711726,0.434322444709818,0.515371284773458,0.903558214153108
"ENSG00000166415",-0.209358514155816,8.21028393818209,0.434292897106859,0.515381113755708,0.903558214153108
"ENSG00000111424",0.280023462465291,6.24944841056076,0.434200832001549,0.515432640011354,0.903558214153108
"ENSG00000244694",0.212903927049418,1.51433942353456,0.43253067854555,0.515445297143659,0.903558214153108
"ENSG00000261115",0.16508835010229,3.68558881389473,0.433468156225527,0.515624054760485,0.903754327732382
"ENSG00000121578",-0.120359596924878,5.32328689491795,0.433734844528042,0.515661091975188,0.903754327732382
"ENSG00000175445",0.277319350231055,5.95840210267707,0.433628473116192,0.51570992641662,0.903754327732382
"ENSG00000137210",-0.0736964993673665,5.51955082362028,0.433554969003334,0.51574833191729,0.903754327732382
"ENSG00000132394",0.343121034446037,-1.20914967899496,0.433455674273948,0.51597211306734,0.903953169061836
"ENSG00000075651",-0.169834342721249,5.32020795286685,0.432970136560722,0.516028296944282,0.903953169061836
"ENSG00000155287",0.0794657189653295,5.26006616305789,0.432892083548252,0.516066095564536,0.903953169061836
"ENSG00000234046",-0.633976461412571,1.39982469947544,0.431317574166597,0.516109861511644,0.903953169061836
"ENSG00000165669",-0.0591412623665449,4.80557843073021,0.43261161929373,0.5161875751224,0.903953169061836
"ENSG00000198130",-0.217395030777941,6.95833361515185,0.43252890635418,0.516231934459353,0.903953169061836
"ENSG00000072736",0.0599068811169262,5.93978449806054,0.432407484458331,0.516297737424525,0.903953169061836
"ENSG00000273572",-0.352608240669327,7.44636021991359,0.43231582949951,0.516332740448977,0.903953169061836
"ENSG00000153066",0.0580467914227709,6.07994962739426,0.432225504971613,0.516384081775987,0.903953169061836
"ENSG00000198856",0.0816920093189464,5.45189366917076,0.43209334580557,0.516451337758759,0.903953169061836
"ENSG00000198668",0.125776629432966,8.9468810480751,0.431939346144409,0.516512235161,0.903953169061836
"ENSG00000276141",-0.102751800092355,3.7117370784945,0.431584541328483,0.516524825105571,0.903953169061836
"ENSG00000140307",-0.0652406913972023,4.72674576746657,0.431856449774288,0.516546324194066,0.903953169061836
"ENSG00000231584",0.0941636112991363,2.39775318208896,0.430537031784848,0.516556986547055,0.903953169061836
"ENSG00000277377",0.381028640321476,3.87290912411493,0.431490544910156,0.516629236306414,0.903953169061836
"ENSG00000111665",0.106715796827533,1.23631507349012,0.430180399686368,0.516639539573746,0.903953169061836
"ENSG00000113615",0.0686684585929468,5.06104495548054,0.431621554941318,0.516674411950155,0.903953169061836
"ENSG00000235944",-0.138189727113335,1.03511441370104,0.430022129692026,0.516843773055314,0.904165827220078
"ENSG00000150093",0.0853962771226041,8.64238367136171,0.43081876499544,0.517052638364184,0.904338654922844
"ENSG00000126878",-0.149717177051507,8.95007538493372,0.430574388819148,0.517170516990771,0.904338654922844
"ENSG00000163347",-0.253101086304836,4.30208287428163,0.430210070061027,0.517295138208867,0.904338654922844
"ENSG00000282150",0.484230078948668,0.26476593978472,0.429900625733586,0.517319050152751,0.904338654922844
"ENSG00000048405",-0.0697272155461257,4.23408764976024,0.430138445198383,0.517324299676543,0.904338654922844
"ENSG00000137947",-0.0598572523280073,4.19309293344087,0.430053649491933,0.517360999640449,0.904338654922844
"ENSG00000166340",0.122203798747008,8.0598232468023,0.430099490838022,0.517400329948491,0.904338654922844
"ENSG00000122432",0.155434020758108,0.647651948025419,0.429190142607226,0.517436581130152,0.904338654922844
"ENSG00000145041",0.0406176990393926,5.1233015303795,0.430028362342028,0.51744433302823,0.904338654922844
"ENSG00000076321",-0.0690843516882992,4.37407154572719,0.429779327166249,0.517516647710792,0.904338654922844
"ENSG00000168393",0.0624302485833693,3.41301159194383,0.429101468981426,0.517647798117843,0.904338654922844
"ENSG00000143476",0.304808520106069,-0.125683239183843,0.429723307559839,0.517731891693238,0.904338654922844
"ENSG00000165156",0.0622140957176767,5.54564507830662,0.429260855551089,0.517818573322232,0.904338654922844
"ENSG00000221926",0.106377862852576,2.84942660972597,0.428286329179699,0.517838241275159,0.904338654922844
"ENSG00000185567",-0.270870752187289,2.06160026333458,0.42697463946819,0.518159568225298,0.904338654922844
"ENSG00000187650",-0.0981915106750311,3.10471760027061,0.427733875794189,0.518173999840034,0.904338654922844
"ENSG00000131591",-0.080104527337946,3.34849283257103,0.427937384812647,0.518178758557701,0.904338654922844
"ENSG00000116793",0.0864095619162592,4.01108854185325,0.428308531096576,0.51818309382457,0.904338654922844
"ENSG00000048740",-0.245369252875685,4.44029742239422,0.42836649821623,0.518202450391758,0.904338654922844
"ENSG00000066084",0.0659255995566095,5.3730427754756,0.428379489741155,0.518245171689202,0.904338654922844
"ENSG00000157087",0.291573870076242,-0.137119104639281,0.428601004686967,0.518276598556935,0.904338654922844
"ENSG00000140876",0.158159222763259,3.58422574262279,0.427834144538858,0.518318025076037,0.904338654922844
"ENSG00000108176",-0.286130043043488,3.81235555204196,0.427880137108209,0.518320804507501,0.904338654922844
"ENSG00000102241",0.0800150482246979,5.85906467907882,0.428053723171327,0.51840147813181,0.904338654922844
"ENSG00000156931",0.0557605624427071,5.12489156033446,0.428038091684759,0.518408079405978,0.904338654922844
"ENSG00000104714",-0.113984780597603,4.60840733557654,0.427835241019901,0.518480438917723,0.904338654922844
"ENSG00000174718",-0.167762452387002,5.67584958415457,0.427799157475622,0.51852654048549,0.904338654922844
"ENSG00000165959",0.0785936098904818,7.00585294543597,0.427734682858737,0.518547754408624,0.904338654922844
"ENSG00000066557",0.0589975765906212,4.30435871152394,0.427508245684209,0.518612594184325,0.904338654922844
"ENSG00000167851",-0.289312438963543,1.84402787853703,0.425850163904534,0.518683059088194,0.904338654922844
"ENSG00000249471",0.0953909814037072,2.14735976581611,0.425963921912884,0.518697219398216,0.904338654922844
"ENSG00000167996",0.152877187303672,10.6761156524032,0.427397433328138,0.51870830547617,0.904338654922844
"ENSG00000233757",0.127561686559685,2.32646752873826,0.425935503260256,0.518776428866302,0.904338654922844
"ENSG00000184445",-0.0894385362252315,3.73164449289932,0.426803898217781,0.518842904140743,0.904338654922844
"ENSG00000069248",-0.0382178775659617,5.33835987561829,0.427077496817878,0.518876443443651,0.904338654922844
"ENSG00000076344",0.201604682717669,2.40659840745546,0.425761945997206,0.518892565000497,0.904338654922844
"ENSG00000168653",-0.103298122127118,6.04829415417223,0.426894562338339,0.518962912322568,0.904338654922844
"ENSG00000180011",-0.0578011595495725,5.90384311209332,0.426811232309977,0.519004544751655,0.904338654922844
"ENSG00000104365",0.0731010326873451,5.86975567519412,0.426772821295778,0.519023212566847,0.904338654922844
"ENSG00000205133",-0.0534915310890612,4.85257986314019,0.426740635997425,0.519028090225999,0.904338654922844
"ENSG00000163794",-0.157066519952107,-0.76925476677349,0.427696750531482,0.519037056432412,0.904338654922844
"ENSG00000146038",-0.172502619705039,6.21846127554592,0.42672316988324,0.519044812473904,0.904338654922844
"ENSG00000005421",-0.323314897586561,-0.96932969709245,0.427547715739989,0.519069488500519,0.904338654922844
"ENSG00000106028",-0.0934885202672038,5.00503489672758,0.42663700387246,0.519084239736787,0.904338654922844
"ENSG00000141756",0.146046933192314,4.47542759827644,0.426531311772608,0.519108169535694,0.904338654922844
"ENSG00000197136",0.0810745478590013,5.6897467535958,0.426530218066307,0.519142321286151,0.904338654922844
"ENSG00000218052",0.212605953621818,-0.977312176993334,0.426932215208164,0.519343729812418,0.904582833123388
"ENSG00000260916",-0.0530123834539662,6.82468193507379,0.426027596001508,0.51937816096736,0.904582833123388
