"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ENSG00000018869",-0.0492783274610834,2.32028104262274,-0.534747468530177,0.59717445381327,0.965895594994773,-5.72306599543015
"ENSG00000236609",-0.13764821840322,2.8330033364562,-0.732883263877041,0.469906523656038,0.931729355358995,-5.72311822267358
"ENSG00000115474",-0.103162067023578,1.86550635846456,-0.343670659887107,0.73373964925991,0.985430849102589,-5.72314111637451
"ENSG00000099365",0.0324539954059669,1.80479357622213,0.122537463448995,0.903375376740857,0.997424981111037,-5.7233835392015
"ENSG00000112167",0.077434854061583,3.67589335399348,0.966683495793271,0.34222971903276,0.882031386515259,-5.72343397026159
"ENSG00000196391",-0.110675431303606,2.35380933217772,-0.585760603347993,0.562871472472482,0.955651755713274,-5.72350310055901
"ENSG00000088826",0.157179166359503,2.27294331048933,0.423706094032133,0.675116155009169,0.978514215704612,-5.72350660652635
"ENSG00000198400",-0.0367566046518548,1.64380762857415,-0.0862294806692137,0.931916398237906,0.997424981111037,-5.72370933495838
"ENSG00000177963",0.0634442585079307,5.96255369389739,1.19158166556199,0.243731475100385,0.821711208337191,-5.72372769668602
"ENSG00000116774",0.326519759470983,4.94131494421753,1.16018426381503,0.25606842252327,0.831983690629767,-5.72380677913973
"ENSG00000149480",0.109081700749297,5.49796150792918,1.19128275103168,0.243846812980007,0.821839745414983,-5.72381417078236
"ENSG00000100625",-0.0422112629132585,1.81296029305332,-0.242626402202538,0.810117279257096,0.99044305540392,-5.72385856730522
"ENSG00000273173",0.0138433406381431,1.71443720801288,0.0528407811365177,0.958245415529156,0.997937023764525,-5.7238960149709
"ENSG00000140632",0.0790180058090711,7.04951406880771,1.16581611126618,0.253822392014523,0.830168670941999,-5.72413593311273
"ENSG00000119121",-0.580269871274203,2.39600012738838,-0.667430694835632,0.510127269550976,0.942840099529835,-5.72421606359852
"ENSG00000160214",-0.0996289109362873,3.8593276467389,-1.0366329907448,0.309046443630167,0.865023267675491,-5.72427236787279
"ENSG00000169245",0.163518368082904,1.92955541750961,0.15330202067751,0.879293149878939,0.996557795422937,-5.72437198094452
"ENSG00000102931",0.0953029613648753,5.6341875507167,1.1922278587001,0.243482276090881,0.821589915482977,-5.72449221642818
"ENSG00000149541",0.0882009014599165,4.69076778602932,1.14495058027276,0.262216711611048,0.837127873919844,-5.72472210367908
"ENSG00000134247",-0.261342233189207,3.93914777221361,-1.0558721454121,0.300326401223722,0.857507709006762,-5.72472780922859
"ENSG00000173391",-0.530269272326653,2.94155158866634,-0.809138771882786,0.42546543799104,0.920492756053522,-5.72478610366231
"ENSG00000137054",-0.0965689269712541,2.8663311479214,-0.744254247046538,0.463112175696177,0.929828260111034,-5.72482635519137
"ENSG00000229496",0.435226343145652,5.18240711051969,1.17353454659608,0.250767781843734,0.829507470998126,-5.7249760367459
"ENSG00000197245",-0.029740725450364,1.72398386524114,-0.161931709512426,0.872557994971626,0.995594484771546,-5.72528216160521
"ENSG00000185585",-0.185875083412081,3.64492488298107,-0.973318459973159,0.338982333319935,0.882026976192081,-5.72542073814692
"ENSG00000126243",0.105233126617752,3.26816930655083,0.84145744264826,0.407437883732876,0.910696109673542,-5.72610513899148
"ENSG00000259431",-0.103123238121927,4.86402919004504,-1.16803779850047,0.252940357337065,0.829859990529446,-5.7266352103983
"ENSG00000250565",0.0555729675014562,2.18356349608053,0.428117058447531,0.67194094217306,0.978514215704612,-5.7268144968089
"ENSG00000187123",0.0878323858336197,1.92037873716185,0.252798343076595,0.802327106238018,0.990235402616285,-5.72691460324204
"ENSG00000262334",0.10860126929994,2.11896273800553,0.445194797039111,0.659706242881754,0.976860474944248,-5.72698464410662
"ENSG00000062485",0.101912142314518,7.39474533883704,1.14995190427868,0.260186416626909,0.835947217946226,-5.72701864133338
"ENSG00000281950",-0.0344773901378346,1.71685731430437,-0.176785918938109,0.860987929643075,0.99404727916827,-5.72722242418102
"ENSG00000198886",-0.153850883920605,14.3480567008382,-0.470749487716089,0.641577550762682,0.972964960904015,-5.72723817256469
"ENSG00000004478",0.146105823350812,6.95159986563134,1.16734268760553,0.253216081461147,0.829859990529446,-5.72725064929891
"ENSG00000147654",0.130602453416185,4.79650574777333,1.15491107866024,0.258184599159108,0.834050043508352,-5.72731470982417
"ENSG00000181026",-0.180257452085367,3.13054453101316,-0.863584471509399,0.395376810243284,0.903354741826857,-5.72731663959156
"ENSG00000206468",-0.358979406913059,1.97941766400099,-0.442155691492701,0.66187660157424,0.977876108593537,-5.72762638856574
"ENSG00000164756",-0.495218095037509,2.86087934361547,-0.809921919771972,0.425022853326807,0.920161096652918,-5.72765780755089
"ENSG00000198223",0.0205290117382397,1.77971736320658,0.0525332944210853,0.958488158043993,0.99796121548037,-5.72774936338746
"ENSG00000179859",-0.0774976439164867,1.94920846882158,-0.368997484490194,0.714989940907532,0.984217118394405,-5.72778621608302
"ENSG00000146535",0.0971932763441322,5.24146248206786,1.1818643046403,0.247501730402022,0.825922926351269,-5.72790020614208
"ENSG00000095383",0.0992790524624995,2.97047429160437,0.759914983006047,0.45384993500183,0.927536276293644,-5.7286633914162
"ENSG00000155926",0.381737690942688,3.55100674885096,0.862972339021014,0.395707380872203,0.903354741826857,-5.72934903845754
"ENSG00000187650",-0.116327589769774,3.10006067448767,-0.797771421298681,0.431921471195696,0.923154039532302,-5.72954416794784
"ENSG00000159873",0.0806907354807933,4.67402633573929,1.14012371087285,0.264187121605199,0.837840458942801,-5.72959773741562
"ENSG00000180089",-0.0432943615133099,1.85005758155868,-0.259144197879781,0.797477570762326,0.989626757917784,-5.72972997401461
"ENSG00000121417",0.0963891620023577,3.99395553118212,1.03461423962713,0.309971578672262,0.865023267675491,-5.72980916893583
"ENSG00000149212",-0.178316356900902,5.87715734490564,-1.18519693393947,0.246203868342061,0.824184154363927,-5.7299724613112
"ENSG00000173826",1.05246113224588,4.59570219368185,1.04036621559676,0.307340696406551,0.863100669697695,-5.73029389875949
"ENSG00000095739",0.145471637175955,4.48669710882732,1.11502247004308,0.274607698491696,0.840935540150705,-5.73030886357514
"ENSG00000129355",0.0544287090377501,1.98432692454042,0.317666132103026,0.753167041303009,0.986894220877386,-5.73034365266263
"ENSG00000267385",-0.128545264482698,2.288769834191,-0.498968248733363,0.621818263468351,0.970469433097063,-5.73036513068567
"ENSG00000077348",-0.0928525421044897,3.05663683046184,-0.775679291273399,0.444638777236334,0.927536276293644,-5.7303993209422
"ENSG00000196664",-0.0238204156474218,1.7159988524571,-0.0467036905529882,0.963091026585021,0.998405030837536,-5.7304004479212
"ENSG00000076067",0.135862507473432,5.5659845147917,1.18637858603813,0.245744896338072,0.823805728649265,-5.73041018658388
"ENSG00000196839",0.128969880866666,2.37968612283023,0.452310880508735,0.654636179467629,0.976355330658422,-5.73079047239278
"ENSG00000183309",0.189127034327224,3.59533610495914,0.912704695370403,0.369426848195878,0.893701605583219,-5.73088712049339
"ENSG00000186162",0.0590509980871319,2.51635295966464,0.568078403424359,0.574647465582568,0.958725912803876,-5.730968270594
"ENSG00000282956",0.165196725117573,2.46387103973415,0.488519105356054,0.629102484081388,0.971760633231036,-5.73131403686706
"ENSG00000184634",-0.148460718058423,5.56614483517994,-1.18603408170085,0.245878641696846,0.823805728649265,-5.73133243633858
"ENSG00000143384",-0.249879679851726,7.91985957228484,-1.11132512537935,0.27616734440629,0.841154698799829,-5.73147137053006
"ENSG00000110077",0.513823361541072,4.81741308485617,1.11683416613284,0.273845795946819,0.840311084934643,-5.73147992353555
"ENSG00000166349",-0.0930820200769136,2.54465965688194,-0.617956838492664,0.541750038008242,0.95304567274149,-5.73151721098527
"ENSG00000182993",-0.041268849257066,2.0932530999663,-0.398654820782575,0.693263719298406,0.980291191234566,-5.73153657775886
"ENSG00000130741",-0.0975522492140493,6.91632802062449,-1.16067720890069,0.255871251299461,0.831977516046099,-5.73156167736277
"ENSG00000119703",0.121886587763086,3.1724935309931,0.806216060835456,0.427119673015773,0.921089315886264,-5.73158890597089
"ENSG00000144642",0.198870778168606,4.2767762177111,1.06992820775411,0.294066008338069,0.851345196716621,-5.73161489573008
"ENSG00000256043",0.225790253245213,6.06039221190631,1.18374533225203,0.246768560949321,0.824606207982739,-5.73181167969462
"ENSG00000156026",0.110961567653988,4.41099526766924,1.10439150586575,0.279109318333857,0.842130895125654,-5.73181191229311
"ENSG00000215126",0.157024414555644,3.05866914896907,0.77683285618508,0.443969192518136,0.927536276293644,-5.73181764469209
"ENSG00000100379",0.0565831772580624,1.83943031583352,0.194072739725695,0.847562820103944,0.993121019502015,-5.73197354443688
"ENSG00000110876",0.267646589146448,2.59918932207242,0.52105673198158,0.606548912790255,0.968332409428591,-5.73217460301504
"ENSG00000130844",-0.132622122828254,4.2039419903472,-1.09064947888051,0.285006484077751,0.843731624983462,-5.73221420859653
"ENSG00000178531",0.0493863054510767,1.82621171790959,0.139980267387997,0.889708242898575,0.996916062401612,-5.73234259231524
"ENSG00000179933",0.10168254087504,4.74850357251259,1.1458468467457,0.261852023354004,0.837127873919844,-5.73242993903317
"ENSG00000143515",0.26268723739023,4.78716511126347,1.13684317268041,0.265532432687962,0.837891512524954,-5.73271719738287
"ENSG00000160191",0.29190293835854,4.45023615828777,1.09863619309858,0.281568371072219,0.842130895125654,-5.73285195069647
"ENSG00000068615",0.201936391463604,2.37433338898086,0.439576237246256,0.66372106078431,0.978246530007943,-5.732897862827
"ENSG00000068078",-0.260789084561766,7.032319410014,-1.15163049004297,0.259507573454937,0.834919186037599,-5.73295143006784
"ENSG00000168785",-0.133166511755414,3.40798091853535,-0.916808143152286,0.367310711550898,0.893317291652691,-5.73339982774724
"ENSG00000198042",0.0875832602485763,3.59617809801652,0.947753989188595,0.351609599798566,0.886703010063874,-5.73343929809546
"ENSG00000276173",-0.705646427499226,2.07807893110933,-0.404683989685409,0.688878563751805,0.980005854608436,-5.73371516724616
"ENSG00000076662",-0.247427929246368,3.49761463530229,-0.94170784207494,0.354641478952172,0.888647808197235,-5.73374344789892
"ENSG00000136144",0.155791633707944,5.67134626126294,1.18384754839455,0.246728766161626,0.824606207982739,-5.73390311743743
"ENSG00000241351",0.329063617111811,2.24269991497826,0.267342432796538,0.79122466423942,0.98925414530276,-5.73395494440898
"ENSG00000282823",0.329063617111811,2.24269991497826,0.267342432796538,0.79122466423942,0.98925414530276,-5.73395494440898
"ENSG00000272901",0.126413685945873,3.07376417059839,0.759880303245735,0.453870323108554,0.927536276293644,-5.73414780892575
"ENSG00000185070",-0.212881188319924,3.48002489105373,-0.944058312334342,0.353460755147897,0.887838062590955,-5.73417333879393
"ENSG00000257767",0.378063906104451,2.25526734979533,0.303188286354373,0.76405603150847,0.987414076331698,-5.734602312142
"ENSG00000120262",0.00688259325665208,1.78215184880508,0.0234650386187596,0.981450834096485,0.999198039757691,-5.73463855413477
"ENSG00000263002",0.117344081458921,3.53360472802418,0.904120809403669,0.373879361348821,0.894484594952297,-5.73479286122735
"ENSG00000167333",0.0877074558228878,4.13903627030237,1.06006073717431,0.29845111542118,0.856186609021351,-5.73498780483826
"ENSG00000253540",-0.0993798133727839,2.50310947810792,-0.583152873566804,0.564600416029763,0.955697999390685,-5.73501514098589
"ENSG00000284820",-0.0329007049440855,1.82172123934106,-0.104707013502532,0.917377535067041,0.997424981111037,-5.73515444141093
"ENSG00000134532",-0.0697712298016569,1.96100239444,-0.313464766182823,0.756321724959154,0.986894220877386,-5.73525367768781
"ENSG00000140009",-0.100619995666863,2.02048534780776,-0.355524963344229,0.724942062202889,0.985379018700274,-5.73530942121991
"ENSG00000205423",0.0969528583278453,3.51867345585612,0.916105988369035,0.367672244206238,0.893317291652691,-5.73532535059976
"ENSG00000204856",-0.0580089142712904,2.22091394842419,-0.464293109617236,0.646137073688739,0.973759956055214,-5.73537298142224
"ENSG00000228964",-0.335973880632796,1.79305608504809,-0.238794172091002,0.813057396783402,0.99044305540392,-5.73546612120359
"ENSG00000244116",0.270504744654539,2.15099751127013,0.239551331434521,0.812476275996218,0.99044305540392,-5.7355706385466
"ENSG00000282025",0.270504744654539,2.15099751127013,0.239551331434521,0.812476275996218,0.99044305540392,-5.7355706385466
"ENSG00000114790",0.171949358061943,2.7983874023272,0.641233850752667,0.52674395415334,0.948823272181842,-5.73593186771777
"ENSG00000228049",-0.0861907159960131,2.17890519527933,-0.453434103791586,0.653837432683592,0.976355330658422,-5.73599464466741
"ENSG00000152990",0.124119742021847,5.25713066937241,1.17457899920941,0.25035652409601,0.829507470998126,-5.73602192926777
"ENSG00000122068",0.0823457031413579,5.68329098292663,1.1821503065381,0.247390151546553,0.825696285897788,-5.73602245269048
"ENSG00000286140",0.267735635021106,4.71205708949491,1.13986677501705,0.26429230861405,0.837891512524954,-5.73614880453135
"ENSG00000197774",-0.131284435973055,5.0660288020723,-1.17145767927065,0.251587036409576,0.829711984763724,-5.73633573135101
"ENSG00000154997",-0.0186532343032114,1.72916420433723,-0.11627472220384,0.908290099336289,0.997424981111037,-5.7363969311733
"ENSG00000240370",-0.0196333643338854,1.82128862579924,-0.16432259792022,0.870693696354027,0.995594484771546,-5.73646052227063
"ENSG00000164626",0.582468886370865,6.54136506262614,1.17528637480421,0.250078274479441,0.828962357349817,-5.73647721339077
"ENSG00000228903",-0.164120171168004,2.77770858123606,-0.68294852310546,0.50042244692712,0.939891480966264,-5.7365146605747
"ENSG00000135974",0.0917361582986958,4.4674738624328,1.11031054885872,0.276596435112718,0.841356793375682,-5.736642002043
"ENSG00000225973",-0.0506165052227577,2.34007280297942,-0.490394832438847,0.627792053501142,0.971560119319409,-5.73698610664263
"ENSG00000129214",0.159483646192556,2.03544573668354,0.272842821010945,0.787037352690609,0.989060407324903,-5.73719736884737
"ENSG00000157103",0.0886124668308578,1.8689482384514,0.218692646303546,0.82852409166094,0.991798863041424,-5.73739855937663
"ENSG00000274671",0.270527096080619,3.90327809989987,1.00401687995918,0.32422998046632,0.873740014286744,-5.7374901002063
"ENSG00000051620",-0.120266293973845,5.73857170632849,-1.18016228175454,0.248166515670037,0.826100506572093,-5.73767942093579
"ENSG00000285330",0.151880156290122,2.28832855578423,0.450192081532179,0.656144036737236,0.976355330658422,-5.73776669947906
"ENSG00000111254",-0.0294906851375641,1.75186860673995,-0.104225525689144,0.917756041459754,0.997424981111037,-5.73785421552368
"ENSG00000159314",0.213952769077555,3.95739074113936,0.997046462269211,0.327540351867647,0.875733015441876,-5.73797327585093
"ENSG00000078399",-0.161927081537052,5.23748575591531,-1.17575931169995,0.249892369721295,0.82878193682908,-5.73811003449761
"ENSG00000170464",-0.0913642364583702,2.66227401520714,-0.650340720626101,0.520934526766725,0.946387663973477,-5.73816551455556
"ENSG00000288275",-0.0913642364583702,2.66227401520714,-0.650340720626101,0.520934526766725,0.946387663973477,-5.73816551455556
"ENSG00000168646",0.210532386424209,2.76500139609342,0.641676643896301,0.526460682884339,0.948823272181842,-5.73826729437642
"ENSG00000116698",0.0771916050974813,6.34892377690581,1.17207191648345,0.251344535368273,0.829507470998126,-5.73826948558247
"ENSG00000235692",-0.0580512454733281,2.20683943297905,-0.444892140648227,0.659922247942608,0.976900843316589,-5.73857797235813
"ENSG00000143919",-0.078604265371472,2.55062758661421,-0.604674009966277,0.550413073587132,0.954120593488063,-5.73882418214288
"ENSG00000134874",-0.122057635455339,5.93079908074755,-1.17724463706578,0.249309172354121,0.827635798614756,-5.738922061774
"ENSG00000269837",0.15500491519094,3.41662593068918,0.893080899954608,0.379657154411148,0.896528553442001,-5.73893162532642
"ENSG00000119927",0.157529931970991,4.11701081398345,1.05132635336913,0.30237097756341,0.858601172487436,-5.7389496316226
"ENSG00000198963",-0.0292622826534319,1.7815008661371,-0.0621846871742609,0.950871016935866,0.997424981111037,-5.73916080221673
"ENSG00000116525",0.0985293574282067,2.81782493043458,0.651176013047309,0.520403428861861,0.946200456016179,-5.73925747351312
"ENSG00000198157",0.179214389008296,4.15077608502403,1.04386540863409,0.305747866588548,0.862357678932944,-5.73927987719335
"ENSG00000134207",0.245441065758603,2.12078369863721,0.249104843753735,0.805153417784629,0.99044305540392,-5.7394134769684
"ENSG00000121864",0.0860803190660782,4.55806416348311,1.11840348773315,0.273187057143593,0.839825117705837,-5.7397161232011
"ENSG00000077782",0.16319031249986,6.01578526226343,1.17719673495444,0.249327964925613,0.827635798614756,-5.73984436650079
"ENSG00000133069",-0.0260370515933002,1.77131982121442,-0.0856117557312362,0.932402892497114,0.997424981111037,-5.73984624822439
"ENSG00000179899",-0.169218318251206,2.59064617845171,-0.635549930751149,0.530387454810084,0.949921498094311,-5.73992836474325
"ENSG00000171016",-0.0778041120281575,1.97678541606428,-0.284120442690194,0.778472407916017,0.988665423453454,-5.73997229401086
"ENSG00000198682",0.134519592156257,5.93891093542156,1.17771045212348,0.249126482040856,0.827609849997203,-5.74000515779383
"ENSG00000172345",-0.131997586557575,2.37847438284866,-0.488625068076137,0.629028422895503,0.971760633231036,-5.74003850189309
"ENSG00000005194",0.136184279852997,5.13114388364948,1.16828126864879,0.252843834208665,0.829859990529446,-5.7400687290232
"ENSG00000262785",0.68198381729726,2.75180461084146,0.539866403548659,0.593687317485751,0.964704825131739,-5.74022453565829
"ENSG00000274384",-0.148691257395816,1.95621131968861,-0.391361674323653,0.69858272013546,0.980521590042865,-5.74042167376026
"ENSG00000069849",0.106354661308496,6.21988578823356,1.17352703737701,0.250770740433147,0.829507470998126,-5.74046667813142
"ENSG00000154429",0.122973234027082,2.52125423417055,0.526648586033901,0.602711606632735,0.967459389784246,-5.74084549982038
"ENSG00000224373",0.266865993475357,2.21774894609426,0.229583746443708,0.820135019165061,0.991701799111691,-5.74096368201208
"ENSG00000282691",0.266865993475357,2.21774894609426,0.229583746443708,0.820135019165061,0.991701799111691,-5.74096368201208
"ENSG00000276016",0.246720912969902,5.29704846701882,1.16503666043161,0.254132377833909,0.830229862814287,-5.74118624019475
"ENSG00000186312",0.10271470688248,2.98965230117584,0.740988498844732,0.465057574515309,0.929828260111034,-5.74120490387777
"ENSG00000005108",-0.309575259709232,5.4713140175567,-1.17594515037599,0.249819347089967,0.828685085567156,-5.74162692231855
"ENSG00000186230",-0.0567107146118258,2.19628651462882,-0.448001197845896,0.657704750853983,0.97638289533078,-5.74164305384659
"ENSG00000162631",-0.56516387206761,2.67823075709718,-0.728854205817992,0.472327842027464,0.93307671619151,-5.74172988947363
"ENSG00000145220",0.0681023095993553,2.35045069344108,0.480438334686198,0.634761989038908,0.971760633231036,-5.74173492174886
"ENSG00000128394",-0.105827156698573,2.19746312791035,-0.436733246299365,0.665756459295985,0.978514215704612,-5.74181748055029
"ENSG00000286215",0.0279695043878056,1.89871539485489,0.185961908274522,0.853856214878272,0.993309576840418,-5.74185286206904
"ENSG00000099840",-0.0548380740137392,2.07835638531063,-0.381322051661893,0.705930358607022,0.981794076447049,-5.7418717697433
"ENSG00000049656",0.227427637843692,6.80604539769142,1.15991647215049,0.25617558219626,0.832108628463323,-5.74191426815752
"ENSG00000105383",-0.0159355486500385,1.81107857789924,-0.0343181443198937,0.972874368900387,0.998829544163657,-5.74200065401827
"ENSG00000149050",0.0836715945133422,2.7783507818463,0.648506358198814,0.522101889747062,0.947117339175217,-5.74203896014175
"ENSG00000198939",-0.033048688172645,1.86880540925138,-0.218245808803427,0.828868725400707,0.991798863041424,-5.74208505645478
"ENSG00000113389",-0.450631722353906,7.74605283269725,-1.10419201043114,0.279194297266367,0.842130895125654,-5.74222337125815
"ENSG00000286220",-0.0485701800284742,2.04166213404845,-0.332727126175573,0.741894253834989,0.98682441192547,-5.74237688592178
"ENSG00000136840",-0.145627335022965,3.53928984646963,-0.929652664178005,0.360738498354783,0.89118154630926,-5.74251635159192
"ENSG00000184828",0.0643145039094086,2.1022704634332,0.322822803769475,0.749300992444939,0.986894220877386,-5.74269792389662
"ENSG00000125505",0.289707947238223,3.79374512832383,0.963565532143734,0.343762994232404,0.883004321516933,-5.74271006919982
"ENSG00000131620",-0.301857422165811,3.75197438432793,-0.994653545753578,0.328682112888549,0.87631572491687,-5.74277471574983
"ENSG00000116157",-0.108596095029728,2.55689701101703,-0.58278743724923,0.564842918349937,0.955697999390685,-5.74323257978964
"ENSG00000111696",0.111229993330398,2.49015186687209,0.516441037935938,0.60972501094112,0.968332409428591,-5.74338247781991
"ENSG00000099804",-0.108957642988158,4.46839437552832,-1.11226465904237,0.275770418918894,0.841154698799829,-5.74340842226804
"ENSG00000232653",0.306948386530535,3.68975671123315,0.954581894215054,0.34820660704117,0.884637141902041,-5.74348119207076
"ENSG00000284862",-0.148633626793223,3.2142137334753,-0.83506158048352,0.410966897316202,0.912726159716052,-5.74350367398088
"ENSG00000142544",0.0112295376770942,1.86283805802889,0.0627263999070033,0.950443616137244,0.997424981111037,-5.7435260454684
"ENSG00000263160",0.193214047298327,3.80538778245643,0.984868153693447,0.333379461284918,0.878869538142903,-5.7435493215468
"ENSG00000083099",0.088063010777491,5.2353474359516,1.16751993169548,0.253145754467223,0.829859990529446,-5.74372608031791
"ENSG00000125870",0.163264093151381,5.48054042727201,1.17240269775816,0.251214014173087,0.829507470998126,-5.74403446585662
"ENSG00000213160",-0.127295287797545,3.51629906040499,-0.922027541719735,0.364630629258368,0.893317291652691,-5.74406009543363
"ENSG00000237344",-0.0159189118953978,1.80675133908714,-0.024653732239529,0.980511361719201,0.999070080302906,-5.74416189402848
"ENSG00000171903",-0.721015508470436,3.02568154592573,-0.842748049484911,0.406728091523017,0.909499224168354,-5.74417221634606
"ENSG00000101000",-0.125742784523769,2.82101397626603,-0.695531138825619,0.492629798870045,0.937108855720875,-5.74426133816054
"ENSG00000155868",0.0782886237041274,3.79959927146073,0.971167249220116,0.340032917396178,0.882031386515259,-5.74430502571042
"ENSG00000277016",0.419406359563724,2.42506684017218,0.307379099102159,0.760898878378362,0.986894220877386,-5.74432899082741
"ENSG00000198369",-0.117297788349153,5.02284002374315,-1.16044648825083,0.255963522501641,0.831983690629767,-5.74470960839226
"ENSG00000139746",0.101228555231853,6.00705633329293,1.17236972662759,0.25122702183218,0.829507470998126,-5.74478841547379
"ENSG00000144476",-0.121887999812769,3.34012320653008,-0.874321430612485,0.389607204084215,0.900362615913455,-5.74487567600353
"ENSG00000187244",-0.163677797515807,8.75165904476402,-1.04679895657307,0.304416979110976,0.861636712282526,-5.74509863179129
"ENSG00000103490",-0.0618911168252979,1.8966743727698,-0.160966786137563,0.873310607736411,0.995594484771546,-5.7452146625906
"ENSG00000155252",0.119729707697033,5.19222240900674,1.16398224661118,0.254552158369717,0.830687811377001,-5.74551060573771
"ENSG00000181135",0.0390598342995925,1.98567290112508,0.282971911820447,0.779343397347359,0.988665423453454,-5.74563220951696
"ENSG00000160439",0.170106270804686,3.90472176895725,1.00442180055972,0.324038386133124,0.873540972225731,-5.74611216452338
"ENSG00000280529",0.0968257800293544,3.39183703706303,0.876051458524793,0.3886826394635,0.900362615913455,-5.74611435536455
"ENSG00000184619",-0.175548115724258,4.44059597167683,-1.11560886697935,0.274360924133487,0.840914009122914,-5.74643879873553
"ENSG00000112983",-0.0768434036176665,5.92301347109973,-1.1708887919206,0.251811786977697,0.829711984763724,-5.7465079283037
"ENSG00000277400",-0.0494604387685496,1.89685920611778,-0.101074721493351,0.920233428199536,0.997424981111037,-5.74677478412466
"ENSG00000112659",-0.0790321816358485,5.43848188194439,-1.1712654938488,0.251662946655687,0.829711984763724,-5.74688536340559
"ENSG00000103199",-0.104118341030664,3.65353495139558,-0.958083299823315,0.346470126714307,0.883719898416681,-5.7470420550631
"ENSG00000227097",-0.139836438142388,3.61960011542953,-0.95701121009537,0.347001197319603,0.883719898416681,-5.7472008256318
"ENSG00000065183",0.0924636605128006,4.44485581266422,1.10238299379034,0.279965730945827,0.842130895125654,-5.74731212539183
"ENSG00000250510",-0.0349937328664034,1.87337892877918,-0.147722914861694,0.883652384637064,0.99682356513192,-5.74748502157838
"ENSG00000218336",-0.148696521119963,2.7253054934739,-0.634607119244795,0.530993119277981,0.950094502625702,-5.7476269345934
"ENSG00000181408",0.00924160395337486,1.78307107914728,0.0341078236438573,0.973040542823339,0.998829544163657,-5.74775372398185
"ENSG00000073849",-0.274353201391342,6.7836452068153,-1.14691370354308,0.261418405005179,0.836863670242015,-5.74781323727723
"ENSG00000116752",0.109316928806666,4.75644644102099,1.13190759807513,0.267565829668788,0.838432047202395,-5.74793027199525
"ENSG00000135299",0.141967402806447,4.5812426446192,1.10964382453751,0.27687867127911,0.841493926891113,-5.74803998529858
"ENSG00000112701",-0.0837220994367823,6.36717676133548,-1.16098741695426,0.255747229478098,0.831977516046099,-5.7482266931634
"ENSG00000226124",-0.0540235955881699,1.84072837112399,-0.147892117730859,0.883520122517899,0.99682356513192,-5.74835631213801
"ENSG00000141985",-0.127553551009262,5.39211926598669,-1.16931609134342,0.252433883698762,0.829859990529446,-5.7484735510119
"ENSG00000235043",0.0937452201454217,1.96085521137658,0.231156180562937,0.818925590565487,0.991697693214223,-5.74847402669331
"ENSG00000188042",-0.496797140060382,3.5155843919085,-0.931484931955797,0.359807360422236,0.89087212983614,-5.74863612514134
"ENSG00000137492",0.0765794621853779,5.29706373847117,1.16529065923203,0.254031332548634,0.830229862814287,-5.74885545681269
"ENSG00000235657",-1.33559383886478,2.43806134288011,-0.705174640266202,0.486704183807108,0.93676703617534,-5.74891540994566
"ENSG00000231584",0.0677442694497679,2.38077845669676,0.458296692852654,0.650384385108806,0.975292927348556,-5.74902938524875
"ENSG00000196387",0.0801665541328568,3.94361308766133,1.0082822466112,0.3222156678929,0.871863435663558,-5.74920587834164
"ENSG00000182795",0.183321756639864,3.90849079836203,0.986055469309428,0.332807079021829,0.878383038303131,-5.74933682706858
"ENSG00000101882",-0.0642139334591674,3.91998162355805,-1.01784569329717,0.317730740554093,0.867543464426575,-5.7496691312298
"ENSG00000132182",-0.137169893460971,5.8233392849778,-1.16893056906945,0.252586553188654,0.829859990529446,-5.7497904821245
"ENSG00000103381",0.201761200549277,6.03903258543692,1.16834528737455,0.252818458645591,0.829859990529446,-5.74987723498302
"ENSG00000162746",0.123601034341351,2.0242131461677,0.303472087300005,0.763842098258505,0.987414076331698,-5.74994787019298
"ENSG00000169750",0.188857792239524,2.67134171917607,0.54754168802464,0.588477253863125,0.962474104043507,-5.75005447759866
"ENSG00000278268",0.0894750070858983,1.7794171380025,0.10994004309641,0.913265049160326,0.997424981111037,-5.75008648339116
"ENSG00000128713",0.0487020256605528,1.95593540792233,0.182874112561445,0.856254719647644,0.993393355316485,-5.75009504279039
"ENSG00000135506",0.0731944086809282,7.96814232826863,1.10017613601584,0.280908888690205,0.842130895125654,-5.75028534180682
"ENSG00000021645",-0.0406500529240713,1.92831893440009,-0.230629931039595,0.81933030184938,0.991701799111691,-5.75064934707623
"ENSG00000259848",-0.0792435559587167,1.93902162013443,-0.168579549820322,0.867376216486437,0.995082097214358,-5.75068457613917
"ENSG00000111540",-0.0656908164291197,7.21009171020992,-1.13294936570929,0.267135695542237,0.838420841376504,-5.75073707683196
"ENSG00000280616",-0.162232104856201,2.80669074624072,-0.711130329589214,0.4830650147799,0.936295708196553,-5.75076667970596
"ENSG00000156931",0.0758434054340725,5.09506744350295,1.15599371909449,0.257749084424493,0.833767653246939,-5.75083859911506
"ENSG00000123870",-0.00990084554284873,1.86683771496157,-0.0687518455095279,0.945690701353403,0.997424981111037,-5.75090063566953
"ENSG00000280114",-0.0386185284738508,1.74496285809093,-0.105176637584024,0.917008374022095,0.997424981111037,-5.75091653130044
"ENSG00000160408",-0.0869717415452367,5.55978017031416,-1.16866512920729,0.252691708699576,0.829859990529446,-5.75096548920998
"ENSG00000070423",-0.122080304591763,4.34686135490581,-1.09002180053243,0.285277951983747,0.844060374513092,-5.75137807021255
